user_id,product_id,gender,age,occupation,city_category,stay_in_current_city_years,marital_status,product_category_1,product_category_2,product_category_3,purchase
1000462,P00113142,M,18-25,16,C,1,1,1,5.0,12.0,19659
1000463,P00100842,M,26-35,7,A,4+,1,5,,,7076
1000464,P00256442,F,18-25,4,A,3,0,5,,,3558
1000465,P00086442,M,18-25,19,C,2,0,8,13.0,15.0,8029
1000466,P00089542,M,26-35,5,A,2,0,5,,,8634
1000467,P00110542,F,36-45,3,B,4+,1,8,,,7943
1000468,P00087342,F,0-17,10,B,1,0,5,14.0,16.0,8700
1000469,P00177142,M,36-45,6,B,0,1,8,13.0,,9823
1000470,P00174042,F,0-17,10,C,2,0,4,5.0,,2070
1000471,P00323942,M,36-45,7,A,3,0,8,15.0,,5823
1000473,P00335542,F,18-25,4,A,1,0,8,,,8099
1000474,P00029142,M,26-35,17,B,1,0,8,,,5893
1000476,P00112142,M,36-45,0,B,0,0,1,2.0,14.0,15314
1000477,P00304042,M,36-45,14,A,1,0,5,,,5459
1000478,P00071442,M,51-55,16,A,2,0,15,17.0,,21233
1000479,P00003442,M,26-35,12,C,0,0,4,5.0,8.0,2841
1000480,P00169742,F,18-25,4,C,1,0,1,8.0,15.0,11749
1000481,P00129642,M,46-50,7,C,2,0,5,,,1917
1000482,P00184942,M,26-35,14,A,2,1,1,8.0,17.0,19400
1000483,P00067142,M,18-25,12,A,4+,0,5,,,6866
1000484,P00321942,F,0-17,10,A,2,0,5,,,5357
1000486,P00025942,M,55+,0,C,0,0,8,14.0,,5860
1000487,P0097142,F,36-45,17,B,0,1,12,,,1759
1000490,P00000142,M,0-17,10,B,1,0,3,4.0,5.0,10868
1000492,P00058442,M,26-35,12,A,0,0,5,14.0,,8658
1000493,P00213242,M,51-55,7,C,1,1,5,8.0,,6911
1000496,P00334242,M,18-25,4,A,3,0,1,8.0,,19169
1000498,P00071442,M,36-45,17,A,1,0,15,17.0,,21179
1000499,P00346542,F,26-35,1,A,1,0,10,13.0,16.0,14414
1000500,P00108542,F,18-25,2,A,0,0,5,8.0,14.0,5340
1000501,P00209742,M,26-35,2,C,4+,1,1,11.0,15.0,7641
1000502,P00051442,M,36-45,6,B,1,0,8,17.0,,10056
1000503,P00343042,M,36-45,11,C,0,1,5,18.0,,8778
1000504,P00237642,M,26-35,2,C,2,0,5,14.0,,7148
1000505,P00019342,M,36-45,17,C,2,1,1,6.0,15.0,19436
1000506,P00250342,M,26-35,16,C,1,0,16,,,16276
1000507,P00084842,F,26-35,0,A,4+,1,8,16.0,,10060
1000508,P00302342,M,26-35,12,B,0,0,8,,,7956
1000509,P00053842,M,26-35,2,A,0,1,4,5.0,12.0,3472
1000510,P00251642,M,18-25,12,C,3,0,1,2.0,4.0,19340
1000511,P00296042,F,46-50,4,C,1,1,8,13.0,16.0,8010
1000513,P00361842,M,26-35,0,C,4+,0,15,16.0,,16846
1000514,P00021742,M,26-35,2,A,1,1,5,,,8576
1000515,P00026242,M,26-35,1,A,0,1,8,,,5930
1000516,P00249542,F,55+,14,C,2,0,1,5.0,15.0,8028
1000517,P00186542,F,26-35,14,A,1,0,2,4.0,8.0,9875
1000518,P00294542,F,36-45,12,C,4+,0,8,,,9783
1000519,P00113242,F,36-45,14,C,4+,1,1,6.0,8.0,11482
1000520,P00226942,F,36-45,20,A,2,0,11,,,3101
1000522,P00282042,M,26-35,12,C,1,0,5,15.0,,8810
1000523,P00117642,M,51-55,7,A,1,1,10,16.0,,23159
1000524,P00346542,M,18-25,0,A,0,0,10,13.0,16.0,23728
1000525,P00189042,M,36-45,6,C,2,0,8,,,9813
1000526,P00346142,M,46-50,17,C,1,1,1,15.0,,12110
1000529,P00010742,M,36-45,12,C,1,0,1,8.0,17.0,19549
1000530,P00184342,M,26-35,2,A,1,1,8,,,9705
1000531,P00307342,F,18-25,14,B,0,0,8,,,7764
1000532,P00119142,M,26-35,7,C,2,0,3,4.0,12.0,7971
1000533,P00110542,M,26-35,12,A,1,0,8,,,7983
1000534,P00277642,M,26-35,15,B,3,1,2,3.0,10.0,9686
1000535,P00178042,M,36-45,6,B,3,1,8,14.0,,9735
1000536,P00105142,M,26-35,20,C,1,0,1,2.0,15.0,19332
1000539,P00285642,M,26-35,2,C,4+,0,2,5.0,15.0,16041
1000540,P00117442,M,18-25,1,B,1,0,5,14.0,,3663
1000541,P00069042,F,18-25,4,C,3,0,3,,,11037
1000543,P00304142,M,26-35,5,B,4+,1,5,11.0,,8774
1000544,P0094442,M,36-45,12,B,2,0,18,,,3079
1000545,P00331042,M,36-45,17,C,2,0,5,8.0,,6987
1000546,P00153742,F,26-35,0,B,0,0,8,,,9870
1000547,P00145442,M,36-45,12,B,3,0,8,15.0,,9997
1000548,P00317842,F,36-45,16,C,1,1,8,,,8041
1000549,P00368642,M,26-35,6,A,3,0,11,15.0,,7417
1000550,P00289942,M,46-50,8,B,1,1,3,4.0,5.0,13655
1000551,P00220442,M,36-45,20,A,4+,1,5,14.0,,8870
1000552,P00212042,M,51-55,18,C,3,1,13,15.0,,763
1000553,P00159442,M,26-35,2,B,1,0,5,8.0,,1800
1000554,P00270242,M,26-35,12,C,0,1,8,,,7813
1000555,P00148642,M,18-25,4,B,4+,0,6,10.0,13.0,20623
1000556,P00120542,F,26-35,9,B,4+,0,8,14.0,,5880
1000557,P00127642,M,55+,1,A,3,0,1,2.0,15.0,15860
1000560,P00248942,M,46-50,15,C,1,1,1,6.0,14.0,19409
1000563,P00178842,M,26-35,4,A,3,0,2,4.0,9.0,9925
1000564,P00184442,M,46-50,1,C,1,0,1,6.0,8.0,11572
1000565,P00367242,M,26-35,16,B,0,0,11,,,3163
1000566,P00117042,M,26-35,17,A,3,0,1,2.0,5.0,15584
1000567,P00127842,M,36-45,20,C,3,0,1,2.0,15.0,19487
1000568,P00080342,F,51-55,17,C,1,1,1,6.0,8.0,19538
1000569,P00302442,F,18-25,4,C,3,1,5,6.0,,7064
1000570,P00355142,M,26-35,4,A,4+,0,1,15.0,,15362
1000571,P00100442,M,51-55,5,C,3,1,2,4.0,5.0,16151
1000573,P00296042,F,36-45,2,B,0,0,8,13.0,16.0,8083
1000574,P00000142,M,26-35,19,C,4+,1,3,4.0,5.0,10954
1000575,P00117942,M,26-35,12,B,0,1,5,15.0,,6897
1000576,P00010942,F,46-50,15,C,1,1,1,2.0,6.0,8023
1000577,P00192842,M,36-45,0,A,3,0,5,14.0,,8833
1000579,P00223142,M,26-35,5,C,2,0,5,,,6979
1000580,P00189542,M,0-17,10,C,1,0,8,17.0,,8079
1000581,P00238542,M,51-55,14,C,1,1,5,14.0,,5427
1000582,P00265242,M,18-25,4,C,4+,0,5,8.0,,8761
1000583,P00196542,F,26-35,0,A,4+,0,5,8.0,14.0,6856
1000584,P00110942,F,26-35,0,B,1,0,1,2.0,,15670
1000585,P00366542,M,18-25,1,A,1,0,5,,,7033
1000586,P00110742,M,36-45,14,C,3,1,1,2.0,8.0,19240
1000587,P00034842,M,26-35,20,B,3,0,5,14.0,,3746
1000588,P00159442,F,26-35,11,B,1,0,5,8.0,,7118
1000589,P00216342,M,18-25,2,A,1,0,3,4.0,5.0,8115
1000590,P00366542,F,36-45,6,C,1,0,5,,,6958
1000591,P00112142,M,26-35,0,C,1,0,1,2.0,14.0,15670
1000592,P00149442,M,18-25,0,A,1,1,1,8.0,16.0,11421
1000593,P00029942,F,51-55,1,C,4+,0,8,,,4083
1000594,P00176742,F,55+,13,B,3,0,8,14.0,,9847
1000595,P00037142,M,26-35,7,A,1,0,1,2.0,5.0,11576
1000596,P00057642,F,26-35,1,C,2,1,1,15.0,16.0,15530
1000597,P00250342,M,36-45,12,C,3,1,16,,,12381
1000598,P00312742,M,36-45,7,C,1,1,15,,,9122
1000599,P00110542,M,51-55,6,A,3,1,8,,,9882
1000600,P00217742,M,36-45,17,C,0,1,5,14.0,,8846
1000601,P00285842,F,18-25,20,B,3,1,5,,,5235
1000602,P00346142,F,55+,6,C,2,0,1,15.0,,19512
1000603,P00307642,F,26-35,6,C,1,1,5,6.0,,6869
1000604,P00220442,M,46-50,17,C,2,1,5,14.0,,7164
1000605,P00042842,F,18-25,4,C,0,0,5,,,3697
1000606,P0096442,F,0-17,10,C,2,0,4,5.0,12.0,3533
1000608,P00034742,M,18-25,4,C,3,1,5,14.0,17.0,6891
1000609,P00367042,M,26-35,7,B,1,0,8,,,7757
1000610,P00114342,M,26-35,4,B,1,0,1,8.0,17.0,19403
1000611,P00303142,M,36-45,0,C,1,0,5,,,5156
1000612,P00119142,M,51-55,7,C,1,0,3,4.0,12.0,10688
1000613,P00057942,M,36-45,20,C,1,1,1,2.0,6.0,11981
1000615,P00052842,M,51-55,17,C,3,0,10,15.0,,18706
1000616,P00084842,M,26-35,7,B,2,0,8,16.0,,10016
1000617,P00265242,F,26-35,7,C,1,0,5,8.0,,8568
1000618,P00254242,M,26-35,0,B,3,0,5,11.0,12.0,5172
1000619,P00110742,F,18-25,1,B,0,0,1,2.0,8.0,15176
1000620,P00156742,M,18-25,0,A,3,0,5,6.0,8.0,3665
1000622,P00184942,M,26-35,0,B,1,1,1,8.0,17.0,15192
1000623,P00366542,M,26-35,17,C,3,1,5,,,6985
1000624,P00216042,M,26-35,1,B,3,0,5,8.0,,8753
1000625,P00129542,F,36-45,12,C,2,1,8,14.0,,6133
1000626,P0096142,M,18-25,4,B,4+,1,3,4.0,,8097
1000627,P00361842,M,51-55,2,C,2,1,15,16.0,,8985
1000628,P00289942,F,36-45,0,C,2,0,3,4.0,5.0,13528
1000629,P00145942,F,0-17,10,C,2,0,6,8.0,13.0,12461
1000630,P00086042,F,36-45,14,C,2,0,8,14.0,17.0,9733
1000631,P00336942,M,36-45,17,C,3,1,5,,,8762
1000632,P00145042,M,46-50,17,C,2,0,1,2.0,5.0,12071
1000633,P00022742,M,26-35,17,B,4+,0,8,,,6135
1000634,P00003442,F,0-17,10,C,4+,0,4,5.0,8.0,2102
1000635,P00366542,M,55+,17,C,4+,1,5,,,6884
1000636,P00233942,M,18-25,20,C,4+,0,1,15.0,,19583
1000637,P00014842,M,36-45,12,B,2,1,1,2.0,5.0,7621
1000638,P00351142,M,26-35,6,C,1,1,1,8.0,17.0,15737
1000639,P00178242,M,46-50,17,B,2,1,8,,,10008
1000641,P00021742,F,36-45,0,A,2,1,5,,,5139
1000643,P00278642,M,26-35,2,C,0,1,5,,,7183
1000644,P00304142,M,26-35,20,C,2,1,5,11.0,,8758
1000645,P00286342,M,36-45,20,A,2,0,7,,,20599
1000646,P00110742,M,36-45,7,C,2,0,1,2.0,8.0,15194
1000647,P00240242,M,36-45,12,B,1,1,1,15.0,16.0,15481
1000648,P00014642,F,26-35,12,B,1,1,8,14.0,17.0,6158
1000649,P00117742,M,26-35,4,B,2,1,8,,,8044
1000650,P00271142,M,26-35,17,C,2,1,5,,,8729
1000651,P00042742,M,36-45,7,B,2,0,5,14.0,,5193
1000652,P00309342,M,18-25,20,C,3,0,16,,,4557
1000654,P00177842,M,51-55,7,C,4+,1,8,,,5929
1000655,P00335942,F,26-35,2,B,2,0,8,,,6170
1000656,P00331542,F,46-50,16,C,3,1,5,8.0,,6878
1000657,P00238442,F,51-55,13,C,1,0,6,,,20181
1000658,P00033942,F,26-35,0,B,1,0,5,,,5243
1000659,P00114142,F,26-35,0,C,4+,0,8,,,5931
1000661,P00116742,M,46-50,1,C,2,1,11,,,7464
1000662,P00277642,M,18-25,4,B,2,0,2,3.0,10.0,13220
1000663,P00258842,F,26-35,7,A,1,0,5,,,6922
1000664,P00010742,M,36-45,18,C,2,1,1,8.0,17.0,19400
1000666,P00252142,F,18-25,0,C,2,0,8,,,9821
1000667,P00180342,M,26-35,18,C,2,1,11,,,6034
1000668,P00042942,F,26-35,3,C,2,0,1,15.0,,15340
1000669,P00191442,M,26-35,17,B,2,0,1,2.0,15.0,15530
1000670,P00089942,M,26-35,12,B,3,1,8,,,5930
1000671,P00268442,M,18-25,4,C,0,0,8,17.0,,9740
1000673,P00256942,M,26-35,20,A,4+,0,8,,,9967
1000674,P00117942,M,26-35,17,C,4+,0,5,15.0,,6880
1000675,P00265242,M,26-35,20,C,1,1,5,8.0,,8689
1000676,P00265242,M,18-25,16,B,1,1,5,8.0,,8714
1000677,P00121642,M,51-55,2,B,1,1,5,14.0,,8902
1000678,P00064042,M,26-35,0,A,0,1,3,4.0,12.0,7952
1000679,P00025442,M,36-45,16,C,4+,1,1,2.0,9.0,15356
1000680,P00248142,M,26-35,12,C,1,0,5,,,7077
1000681,P00102642,M,36-45,7,C,3,1,4,8.0,9.0,3447
1000682,P00220442,M,26-35,4,C,1,0,5,14.0,,7104
1000683,P00010742,M,26-35,4,A,3,1,1,8.0,17.0,19444
1000685,P00327842,M,26-35,4,A,1,1,8,16.0,,8021
1000686,P00017442,M,18-25,4,A,1,1,8,14.0,,4214
1000687,P00209842,F,26-35,7,C,4+,0,5,8.0,,7037
1000688,P00116542,M,55+,13,C,2,1,5,17.0,,5375
1000689,P00270842,F,51-55,0,A,0,1,5,,,7037
1000690,P00157142,M,26-35,12,C,3,0,11,16.0,,4483
1000691,P00219242,M,36-45,11,B,2,1,4,5.0,,2870
1000692,P0097742,F,26-35,0,A,0,1,8,,,9946
1000694,P00242742,M,18-25,4,A,4+,0,1,2.0,9.0,8083
1000695,P00338442,F,18-25,1,A,2,0,1,16.0,,11917
1000698,P00110942,M,18-25,4,A,1,0,1,2.0,,15451
1000700,P00136442,M,51-55,17,C,1,1,14,,,18516
1000701,P00021742,F,18-25,4,B,0,0,5,,,6865
1000702,P00360042,M,36-45,7,B,2,1,8,,,3977
1000704,P00298442,F,36-45,8,C,2,0,16,,,16481
1000705,P00217342,M,26-35,4,C,0,1,1,15.0,,11654
1000706,P00341342,M,36-45,20,B,2,0,1,8.0,17.0,15229
1000707,P00191442,M,36-45,7,C,1,0,1,2.0,15.0,7619
1000708,P00057642,M,26-35,0,C,2,0,1,15.0,16.0,19464
1000709,P00129542,M,18-25,0,C,1,0,8,14.0,,9980
1000710,P00350942,M,26-35,20,A,4+,0,3,4.0,5.0,10911
1000711,P00200342,M,26-35,18,A,4+,0,16,,,20641
1000712,P00279442,M,26-35,0,B,2,0,16,,,12851
1000713,P00277442,M,36-45,7,B,3,0,1,6.0,15.0,11957
1000714,P00003642,M,18-25,4,B,2,0,8,,,7804
1000715,P00100842,M,18-25,0,B,1,0,5,,,7035
1000717,P00248342,M,26-35,11,C,0,0,8,13.0,,5975
1000718,P00112142,M,18-25,2,C,2,0,1,2.0,14.0,15433
1000719,P00313542,M,0-17,0,C,4+,0,5,8.0,,5230
1000720,P00223542,M,18-25,0,B,0,0,1,8.0,17.0,4036
1000721,P00182742,F,36-45,9,B,1,0,1,2.0,14.0,15237
1000722,P00070942,M,26-35,12,B,4+,0,3,5.0,16.0,10825
1000723,P00021742,M,26-35,12,C,3,1,5,,,8874
1000724,P00005742,M,51-55,13,B,2,1,8,14.0,,9906
1000725,P00278642,M,55+,11,A,1,0,5,,,8644
1000726,P00240142,F,26-35,9,C,0,1,5,,,7133
1000727,P00059442,M,36-45,11,B,4+,1,6,8.0,16.0,12100
1000728,P00136542,M,26-35,6,C,4+,0,5,8.0,,5225
1000729,P00159542,M,36-45,12,C,0,0,10,15.0,16.0,18909
1000730,P00254342,M,26-35,0,C,4+,1,5,11.0,,5416
1000731,P00084842,M,46-50,3,A,0,1,8,16.0,,9746
1000732,P00085942,M,26-35,7,B,4+,0,2,4.0,8.0,3580
1000733,P00110942,M,36-45,16,C,1,1,1,2.0,,11862
1000734,P00271442,M,26-35,7,C,1,1,18,,,3826
1000735,P00059442,M,26-35,14,A,3,0,6,8.0,16.0,16512
1000736,P00274942,M,18-25,12,C,0,1,8,,,10056
1000737,P00202242,M,0-17,19,A,2,0,10,16.0,,14030
1000738,P00317942,M,18-25,17,C,1,0,8,16.0,,4123
1000739,P00178942,M,36-45,12,C,3,0,5,8.0,,5228
1000740,P00115742,M,26-35,14,C,1,0,6,10.0,16.0,20549
1000741,P00128942,M,26-35,5,C,1,1,1,11.0,,15807
1000742,P00243942,M,18-25,0,C,1,0,1,2.0,15.0,15662
1000743,P00033342,F,0-17,2,A,2,0,5,14.0,,3575
1000744,P00028842,M,26-35,17,B,2,0,6,8.0,,20369
1000746,P00081142,F,18-25,19,B,3,0,6,8.0,14.0,12452
1000748,P00260042,M,26-35,0,C,4+,0,5,8.0,,8817
1000749,P00110542,M,36-45,18,B,0,0,8,,,7924
1000750,P00024842,F,36-45,9,B,4+,1,8,,,5918
1000751,P00129742,F,26-35,17,C,3,0,5,8.0,,3734
1000752,P00025942,F,26-35,3,A,3,0,8,14.0,,10073
1000753,P00128942,M,0-17,10,C,1,0,1,11.0,,12077
1000754,P00102942,M,36-45,7,C,3,0,1,14.0,,11511
1000755,P00129542,F,36-45,0,B,3,1,8,14.0,,7854
1000756,P00025442,M,36-45,0,C,2,0,1,2.0,9.0,11985
1000757,P00058042,M,26-35,12,A,1,0,8,16.0,,9736
1000758,P00112142,M,36-45,7,C,3,1,1,2.0,14.0,15211
1000759,P00066442,F,55+,3,C,1,0,5,14.0,,3524
1000760,P00113042,M,55+,15,A,4+,1,11,16.0,,7404
1000761,P00270942,M,18-25,7,C,3,0,1,2.0,15.0,19385
1000762,P00183242,M,0-17,10,C,2,0,5,15.0,,7076
1000764,P00185842,M,18-25,20,C,2,0,4,5.0,15.0,2766
1000765,P00275842,M,26-35,17,B,1,0,2,9.0,15.0,6476
1000766,P00121642,F,26-35,7,C,3,1,5,14.0,,8755
1000767,P00058342,M,26-35,12,C,1,0,3,4.0,,11021
1000769,P00288642,M,46-50,17,C,4+,1,16,,,16270
1000770,P00112142,M,18-25,4,B,2,1,1,2.0,14.0,15459
1000771,P00117842,F,51-55,1,C,0,0,5,13.0,16.0,7115
1000772,P00135842,M,18-25,12,C,2,0,5,14.0,,7053
1000773,P00293242,M,26-35,6,B,3,0,8,16.0,,7945
1000774,P00110942,M,18-25,4,A,4+,0,1,2.0,,19565
1000775,P00033542,M,0-17,17,C,1,0,5,,,8576
1000776,P00295942,F,26-35,3,B,1,0,2,5.0,15.0,16048
1000777,P00102642,M,18-25,19,B,1,0,4,8.0,9.0,1457
1000778,P00198742,M,18-25,17,C,4+,0,1,2.0,11.0,15891
1000779,P00267542,M,26-35,0,B,2,1,1,16.0,,11997
1000780,P00057642,M,26-35,17,B,3,0,1,15.0,16.0,15556
1000783,P00035542,M,26-35,4,A,2,0,3,4.0,12.0,11039
1000785,P00250242,M,18-25,19,C,4+,0,5,,,6948
1000786,P00110742,M,26-35,0,C,2,0,1,2.0,8.0,19238
1000787,P00251942,M,18-25,4,C,2,0,1,2.0,5.0,11662
1000788,P00036842,M,26-35,0,C,1,0,1,14.0,16.0,11730
1000789,P00248142,M,18-25,1,B,3,1,5,,,7010
1000791,P00084342,M,36-45,7,B,1,0,13,16.0,,960
1000792,P00062842,M,26-35,17,B,2,0,1,2.0,13.0,11907
1000793,P00060242,F,36-45,14,C,1,0,3,4.0,,5380
1000794,P00362342,M,51-55,20,C,2,1,5,,,5244
1000795,P00289942,F,36-45,14,B,1,0,3,4.0,5.0,8146
1000796,P00052842,M,51-55,6,B,4+,1,10,15.0,,14093
1000797,P00347342,F,51-55,7,C,1,0,8,,,7951
1000798,P00190742,F,26-35,20,C,1,1,3,4.0,9.0,8413
1000799,P00324942,F,26-35,5,C,3,1,5,,,8643
1000801,P00088842,F,26-35,20,C,4+,0,8,,,7768
1000802,P00161442,M,26-35,16,B,1,0,5,14.0,,6959
1000803,P00025442,M,18-25,4,C,0,0,1,2.0,9.0,15202
1000804,P00115442,M,26-35,20,C,0,0,8,,,9978
1000805,P00205942,M,36-45,12,B,1,0,5,8.0,14.0,3431
1000806,P00084542,M,36-45,0,C,3,1,5,,,8599
1000807,P00057542,M,18-25,4,C,2,0,3,4.0,5.0,13217
1000808,P00346742,M,26-35,7,B,1,1,11,16.0,,3005
1000809,P00057642,M,26-35,17,C,1,0,1,15.0,16.0,8144
1000810,P00325742,M,26-35,12,C,4+,0,2,9.0,,9932
1000811,P00120942,M,51-55,0,A,0,1,8,,,7760
1000812,P00279342,M,26-35,6,C,2,0,5,14.0,,7161
1000813,P00021742,M,18-25,4,C,1,1,5,,,5337
1000814,P00270942,F,18-25,4,B,1,0,1,2.0,15.0,11794
1000816,P00036842,M,46-50,0,C,2,0,1,14.0,16.0,15719
1000817,P00177442,M,18-25,4,B,2,0,1,6.0,8.0,19126
1000818,P00145442,M,18-25,4,C,2,0,8,15.0,,6086
1000819,P00145042,M,36-45,7,A,1,0,1,2.0,5.0,11570
1000820,P00025442,M,36-45,7,A,1,0,1,2.0,9.0,18986
1000821,P00366942,M,18-25,2,C,2,0,8,,,3880
1000822,P00078642,F,26-35,1,B,0,1,4,5.0,,3435
1000823,P00021742,M,26-35,0,C,1,0,5,,,6918
1000824,P00241542,M,36-45,12,A,2,1,1,6.0,,11980
1000825,P00252842,M,55+,1,C,4+,1,8,,,2099
1000826,P00106642,F,36-45,1,C,1,1,7,,,16801
1000827,P00058442,M,46-50,2,C,4+,1,5,14.0,,3625
1000828,P00279442,M,18-25,4,C,2,0,16,,,12180
1000829,P00085342,M,0-17,19,A,2,0,10,13.0,,23562
1000830,P00368642,M,36-45,7,A,3,0,11,15.0,,4601
1000832,P00198942,M,18-25,2,C,4+,0,5,,,1987
1000833,P00288642,M,36-45,7,C,1,1,16,,,12403
1000834,P00157542,F,36-45,12,C,0,0,8,14.0,,9808
1000835,P00246642,M,55+,0,C,1,0,15,,,4730
1000836,P0095842,M,26-35,11,A,4+,0,3,4.0,12.0,8062
1000837,P00010742,M,55+,7,C,1,1,1,8.0,17.0,11563
1000838,P00317942,M,51-55,17,C,0,0,8,16.0,,8099
1000839,P00184942,M,26-35,0,A,2,0,1,8.0,17.0,19010
1000840,P00109742,F,26-35,3,C,1,1,8,,,9872
1000842,P00270242,F,18-25,0,B,3,0,8,,,10067
1000843,P00119442,M,26-35,7,B,2,1,5,,,3528
1000844,P00054342,M,26-35,0,B,3,1,7,,,12245
1000845,P00073642,F,18-25,0,A,2,0,8,,,7814
1000846,P00367942,M,26-35,5,C,3,1,5,,,8816
1000847,P00034342,F,26-35,7,B,1,1,5,,,2055
1000848,P00117442,M,26-35,15,B,0,0,5,14.0,,5392
1000849,P00138542,M,26-35,3,B,2,1,5,6.0,,5346
1000850,P00361842,M,36-45,0,A,3,1,15,16.0,,12911
1000851,P00242742,M,18-25,4,B,1,0,1,2.0,9.0,11881
1000852,P00313342,M,26-35,5,C,1,0,5,,,8663
1000853,P00112142,M,26-35,17,B,4+,0,1,2.0,14.0,19073
1000854,P00002542,F,26-35,16,B,1,0,8,14.0,,7835
1000855,P00317942,F,18-25,2,A,2,1,8,16.0,,6017
1000856,P00119342,F,46-50,6,B,1,0,10,13.0,,18873
1000857,P00272842,M,36-45,17,C,3,1,5,14.0,,8822
1000858,P00288442,M,36-45,14,B,4+,0,5,14.0,,5481
1000859,P00258942,M,26-35,12,B,4+,1,5,11.0,,5425
1000860,P00105242,M,18-25,0,C,0,0,11,,,4699
1000861,P00364842,M,26-35,7,C,0,0,5,16.0,,1871
1000862,P00358442,M,36-45,7,A,0,1,1,15.0,,11935
1000863,P00025442,M,26-35,7,C,4+,0,1,2.0,9.0,19386
1000864,P00265342,F,26-35,0,B,3,0,7,,,16846
1000867,P00117442,M,46-50,12,C,1,1,5,14.0,,3682
1000868,P00367542,M,51-55,17,C,4+,0,5,,,5425
1000869,P00365642,M,18-25,20,A,4+,1,5,8.0,,7014
1000870,P00319042,F,26-35,1,B,4+,1,5,,,6901
1000871,P00236042,M,0-17,10,B,1,0,5,,,1861
1000872,P00270942,M,51-55,1,B,3,1,1,2.0,15.0,15724
1000873,P00050742,M,55+,6,C,3,1,5,,,5374
1000875,P00355642,M,0-17,10,C,4+,0,16,,,20963
1000877,P00267342,M,26-35,0,B,1,1,1,2.0,5.0,11920
1000878,P00062842,M,18-25,2,C,2,0,1,2.0,13.0,15888
1000880,P00148642,M,36-45,17,A,1,0,6,10.0,13.0,20400
1000881,P00112142,M,18-25,14,A,1,0,1,2.0,14.0,15241
1000882,P00249542,M,18-25,2,C,4+,0,1,5.0,15.0,12112
1000883,P00294542,F,36-45,14,C,0,0,8,,,6053
1000884,P00241642,M,0-17,10,C,3,0,1,2.0,11.0,15751
1000885,P00112442,M,36-45,0,A,2,0,6,8.0,,16439
1000886,P00327842,F,55+,0,C,2,1,8,16.0,,7966
1000887,P00025442,F,55+,16,B,3,1,1,2.0,9.0,15231
1000888,P00147742,F,0-17,10,C,1,0,1,16.0,,15745
1000889,P00115942,M,46-50,20,A,1,0,8,17.0,,5853
1000890,P00015842,M,18-25,4,C,4+,0,1,14.0,16.0,15259
1000891,P00216242,M,26-35,1,C,4+,0,3,4.0,5.0,7944
1000892,P00346142,M,36-45,0,C,1,0,1,15.0,,11911
1000894,P00148842,M,18-25,4,C,0,0,6,8.0,16.0,15925
1000895,P00022942,M,51-55,1,C,1,1,5,8.0,,5480
1000896,P00350242,M,18-25,15,C,3,1,5,14.0,,8581
1000897,P00234742,M,26-35,6,B,4+,0,8,,,3904
1000898,P00328042,M,26-35,7,B,2,0,8,14.0,,7761
1000899,P00112142,F,26-35,1,B,3,1,1,2.0,14.0,15581
1000900,P00220442,F,55+,13,C,2,1,5,14.0,,7118
1000901,P00367042,F,55+,0,C,0,1,8,,,9939
1000903,P00149542,M,55+,13,C,2,1,1,6.0,13.0,19414
1000904,P00105342,M,36-45,20,B,4+,0,1,2.0,15.0,15345
1000905,P00044442,F,46-50,12,C,1,0,1,16.0,,15180
1000906,P00276842,M,0-17,10,C,1,0,5,14.0,,5180
1000908,P00242742,F,51-55,1,A,3,0,1,2.0,9.0,8196
1000909,P00183342,M,46-50,7,C,2,0,5,15.0,18.0,5191
1000910,P00110742,F,51-55,0,B,1,1,1,2.0,8.0,15565
1000911,P00187442,M,51-55,0,B,3,1,2,4.0,5.0,9933
1000912,P00223542,F,36-45,2,B,1,0,1,8.0,17.0,8167
1000913,P00115142,M,26-35,0,C,2,0,1,8.0,17.0,19113
1000914,P00113642,F,36-45,9,C,2,0,8,,,9875
1000915,P00260442,M,26-35,7,C,2,0,1,15.0,,8186
1000917,P00010742,M,51-55,6,C,2,1,1,8.0,17.0,19397
1000918,P00050242,F,46-50,1,C,1,0,8,,,6003
1000919,P00122442,F,36-45,1,C,1,0,1,11.0,15.0,15799
1000920,P00250242,M,18-25,4,C,4+,0,5,,,6852
1000921,P00086042,M,26-35,17,B,1,0,8,14.0,17.0,6041
1000922,P00071442,M,55+,16,B,2,1,15,17.0,,16797
1000923,P00158742,M,26-35,7,C,3,1,5,8.0,,8823
1000924,P00049542,M,51-55,17,C,1,1,8,,,7902
1000925,P00110542,F,36-45,3,A,2,0,8,,,2143
1000926,P00219242,M,0-17,10,C,1,0,4,5.0,,2172
1000927,P00035842,F,26-35,20,C,1,1,5,6.0,9.0,5144
1000928,P00080342,F,55+,16,C,4+,1,1,6.0,8.0,19495
1000929,P00110542,M,26-35,15,A,1,0,8,,,7829
1000930,P00365242,M,26-35,5,C,1,1,5,8.0,,7151
1000931,P00190742,F,55+,1,C,0,0,3,4.0,9.0,10919
1000932,P00361842,F,36-45,6,C,0,0,15,16.0,,20760
1000933,P00344842,M,46-50,1,C,3,1,5,,,1899
1000934,P00041242,F,36-45,7,A,0,0,8,14.0,,6177
1000936,P00184742,M,18-25,4,C,4+,0,11,16.0,,4691
1000937,P00331942,M,26-35,15,A,2,1,5,,,3722
1000939,P00332242,F,26-35,20,C,2,0,1,16.0,,11631
1000940,P00157542,M,0-17,10,C,4+,0,8,14.0,,7852
1000943,P00285842,F,46-50,12,C,0,1,5,,,8852
